Limit Breached,Result Date,Parameter,Sample Point,Result
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_U_NODE_03,0.91
False,2023-01-09 00:00:00,Temperature,ZONE_U_NODE_03,13.0
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_BO_NODE_04,0.63
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_BO_NODE_04,0.81
False,2023-01-09 00:00:00,Temperature,ZONE_BO_NODE_04,14.1
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_BO_NODE_05,0.7
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_BO_NODE_05,0.88
False,2023-01-09 00:00:00,Temperature,ZONE_BO_NODE_05,13.0
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_BO_NODE_18,0.7
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_BO_NODE_18,0.86
False,2023-01-09 00:00:00,Temperature,ZONE_BO_NODE_18,13.3
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_BO_NODE_07,0.65
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_BO_NODE_07,0.83
False,2023-01-09 00:00:00,Temperature,ZONE_BO_NODE_07,13.6
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_R_NODE_02,0.81
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_R_NODE_02,0.99
False,2023-01-09 00:00:00,Temperature,ZONE_R_NODE_02,13.9
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_CB_NODE_04,0.75
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_CB_NODE_04,0.91
False,2023-01-09 00:00:00,Temperature,ZONE_CB_NODE_04,13.8
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_CB_NODE_07,0.76
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_CB_NODE_07,0.92
False,2023-01-09 00:00:00,Temperature,ZONE_CB_NODE_07,13.5
False,2023-01-09 00:00:00,"Chlorine, Free",ZONE_U_NODE_05,0.69
False,2023-01-09 00:00:00,"Chlorine, Total",ZONE_U_NODE_05,0.86
False,2023-01-09 00:00:00,Temperature,ZONE_U_NODE_05,12.9
False,2023-11-08 12:45:00,"Chlorine, Free",ZONE_AK_NODE_01,1.1
False,2023-11-08 12:45:00,"Chlorine, Total",ZONE_AK_NODE_01,1.3
False,2023-11-08 12:45:00,Temperature,ZONE_AK_NODE_01,14.2
False,2023-11-08 12:25:00,"Chlorine, Free",ZONE_N_NODE_02,0.73
False,2023-11-08 12:25:00,"Chlorine, Total",ZONE_N_NODE_02,0.86
False,2023-11-08 12:25:00,Temperature,ZONE_N_NODE_02,15.7
False,2023-11-08 11:40:00,"Chlorine, Free",ZONE_R_NODE_02,0.94
False,2023-11-08 11:40:00,"Chlorine, Total",ZONE_R_NODE_02,1.1
False,2023-11-08 11:40:00,Temperature,ZONE_R_NODE_02,14.9
False,2023-11-08 11:35:00,"Chlorine, Free",ZONE_BP_NODE_08,1.2
False,2023-11-08 11:35:00,"Chlorine, Total",ZONE_BP_NODE_08,1.4
False,2023-11-08 11:35:00,Temperature,ZONE_BP_NODE_08,13.6
False,2023-11-08 11:20:00,"Chlorine, Free",ZONE_CB_NODE_07,0.82
False,2023-11-08 11:20:00,"Chlorine, Total",ZONE_CB_NODE_07,0.99
False,2023-11-08 11:20:00,Temperature,ZONE_CB_NODE_07,14.7
False,2023-11-08 11:15:00,"Chlorine, Free",ZONE_CJ_NODE_13,1.0
False,2023-11-08 11:15:00,"Chlorine, Total",ZONE_CJ_NODE_13,1.1
False,2023-11-08 11:15:00,Temperature,ZONE_CJ_NODE_13,15.1
False,2023-11-08 11:05:00,"Chlorine, Free",ZONE_CB_NODE_16,0.91
False,2023-11-08 11:05:00,"Chlorine, Total",ZONE_CB_NODE_16,0.98
False,2023-11-08 11:05:00,Temperature,ZONE_CB_NODE_16,15.1
False,2023-11-08 10:50:00,"Chlorine, Free",ZONE_BX_NODE_03,0.49
False,2023-11-08 10:50:00,"Chlorine, Total",ZONE_BX_NODE_03,0.57
False,2023-11-08 10:50:00,Temperature,ZONE_BX_NODE_03,15.1
False,2023-11-08 10:35:00,"Chlorine, Free",ZONE_AL_NODE_03,1.3
False,2023-11-08 10:35:00,"Chlorine, Total",ZONE_AL_NODE_03,1.4
False,2023-11-08 10:35:00,Temperature,ZONE_AL_NODE_03,13.6
False,2023-11-08 10:35:00,"Chlorine, Free",ZONE_CZ_NODE_38,0.97
False,2023-11-08 10:35:00,"Chlorine, Total",ZONE_CZ_NODE_38,1.1
False,2023-11-08 10:35:00,Temperature,ZONE_CZ_NODE_38,14.2
False,2023-11-08 10:20:00,"Chlorine, Free",ZONE_X_NODE_03,0.94
False,2023-11-08 10:20:00,"Chlorine, Total",ZONE_X_NODE_03,1.0
False,2023-11-08 10:20:00,Temperature,ZONE_X_NODE_03,14.8
False,2023-11-08 10:10:00,"Chlorine, Free",ZONE_BR_NODE_03,0.81
False,2023-11-08 10:10:00,"Chlorine, Total",ZONE_BR_NODE_03,0.94
False,2023-11-08 10:10:00,Temperature,ZONE_BR_NODE_03,13.5
False,2023-11-08 10:00:00,"Chlorine, Free",ZONE_BR_NODE_01,0.74
False,2023-11-08 10:00:00,"Chlorine, Total",ZONE_BR_NODE_01,0.81
False,2023-11-08 10:00:00,Temperature,ZONE_BR_NODE_01,13.4
False,2023-11-08 09:50:00,"Chlorine, Free",ZONE_AS_NODE_08,1.2
False,2023-11-08 09:50:00,"Chlorine, Total",ZONE_AS_NODE_08,1.3
False,2023-11-08 09:50:00,Temperature,ZONE_AS_NODE_08,14.5
False,2023-11-08 09:20:00,"Chlorine, Free",ZONE_DE_NODE_01,1.4
False,2023-11-08 09:20:00,"Chlorine, Total",ZONE_DE_NODE_01,1.8
False,2023-11-08 09:20:00,Temperature,ZONE_DE_NODE_01,13.2
False,2023-11-08 09:10:00,"Chlorine, Free",ZONE_B_NODE_01,1.7
False,2023-11-08 09:10:00,"Chlorine, Total",ZONE_B_NODE_01,1.8
False,2023-11-08 09:10:00,Temperature,ZONE_B_NODE_01,13.9
False,2023-11-08 09:00:00,"Chlorine, Free",ZONE_BV_NODE_13,0.69
False,2023-11-08 09:00:00,"Chlorine, Total",ZONE_BV_NODE_13,0.84
False,2023-11-08 09:00:00,Temperature,ZONE_BV_NODE_13,15.8
False,2023-11-08 09:00:00,"Chlorine, Free",ZONE_CR_NODE_04,1.4
False,2023-11-08 09:00:00,"Chlorine, Total",ZONE_CR_NODE_04,1.7
False,2023-11-08 09:00:00,Temperature,ZONE_CR_NODE_04,13.1
False,2023-11-08 08:40:00,"Chlorine, Free",ZONE_CX_NODE_25,1.4
False,2023-11-08 08:40:00,"Chlorine, Total",ZONE_CX_NODE_25,1.7
False,2023-11-08 08:40:00,Temperature,ZONE_CX_NODE_25,13.7
False,2023-11-08 08:25:00,"Chlorine, Free",ZONE_BO_NODE_16,0.77
False,2023-11-08 08:25:00,"Chlorine, Total",ZONE_BO_NODE_16,0.89
False,2023-11-08 08:25:00,Temperature,ZONE_BO_NODE_16,14.6
False,2023-11-08 08:25:00,"Chlorine, Free",ZONE_CX_NODE_01,0.8
False,2023-11-08 08:25:00,"Chlorine, Total",ZONE_CX_NODE_01,1.0
False,2023-11-08 08:25:00,Temperature,ZONE_CX_NODE_01,13.7
False,2023-11-08 08:00:00,"Chlorine, Free",ZONE_BY_NODE_02,0.68
False,2023-11-08 08:00:00,"Chlorine, Total",ZONE_BY_NODE_02,0.83
False,2023-11-08 08:00:00,Temperature,ZONE_BY_NODE_02,15.1
False,2023-11-08 07:40:00,"Chlorine, Free",ZONE_L_NODE_01,1.5
False,2023-11-08 07:40:00,"Chlorine, Total",ZONE_L_NODE_01,1.6
False,2023-11-08 07:40:00,Temperature,ZONE_L_NODE_01,12.8
False,2023-11-08 07:30:00,"Chlorine, Free",ZONE_BZ_NODE_02,0.75
False,2023-11-08 07:30:00,"Chlorine, Total",ZONE_BZ_NODE_02,0.86
False,2023-11-08 07:30:00,Temperature,ZONE_BZ_NODE_02,14.5
False,2023-11-08 07:30:00,"Chlorine, Free",ZONE_CI_NODE_01,0.88
False,2023-11-08 07:30:00,"Chlorine, Total",ZONE_CI_NODE_01,1.0
False,2023-11-08 07:30:00,Temperature,ZONE_CI_NODE_01,12.9
False,2023-11-08 07:10:00,"Chlorine, Free",ZONE_AI_NODE_09,1.1
False,2023-11-08 07:10:00,"Chlorine, Total",ZONE_AI_NODE_09,1.2
False,2023-11-08 07:10:00,Temperature,ZONE_AI_NODE_09,14.7
False,2023-10-08 12:45:00,"Chlorine, Free",ZONE_AN_NODE_02,0.86
False,2023-10-08 12:45:00,"Chlorine, Total",ZONE_AN_NODE_02,0.91
False,2023-10-08 12:45:00,Temperature,ZONE_AN_NODE_02,12.5
False,2023-10-08 12:25:00,"Chlorine, Free",ZONE_BJ_NODE_01,0.87
False,2023-10-08 12:25:00,"Chlorine, Total",ZONE_BJ_NODE_01,0.93
False,2023-10-08 12:25:00,Temperature,ZONE_BJ_NODE_01,12.0
False,2023-10-08 12:00:00,"Chlorine, Free",ZONE_BH_NODE_18,0.68
False,2023-10-08 12:00:00,"Chlorine, Total",ZONE_BH_NODE_18,0.94
False,2023-10-08 12:00:00,Temperature,ZONE_BH_NODE_18,8.2
False,2023-10-08 11:50:00,"Chlorine, Free",ZONE_AR_NODE_06,0.59
False,2023-10-08 11:50:00,"Chlorine, Total",ZONE_AR_NODE_06,0.78
False,2023-10-08 11:50:00,Temperature,ZONE_AR_NODE_06,13.0
False,2023-10-08 11:35:00,"Chlorine, Free",ZONE_AR_NODE_02,0.9
False,2023-10-08 11:35:00,"Chlorine, Total",ZONE_AR_NODE_02,1.1
False,2023-10-08 11:35:00,Temperature,ZONE_AR_NODE_02,13.0
False,2023-10-08 11:20:00,"Chlorine, Free",ZONE_AR_NODE_08,1.0
False,2023-10-08 11:20:00,"Chlorine, Total",ZONE_AR_NODE_08,1.1
False,2023-10-08 11:20:00,Temperature,ZONE_AR_NODE_08,13.0
False,2023-10-08 11:00:00,"Chlorine, Free",ZONE_BV_NODE_07,0.94
False,2023-10-08 11:00:00,"Chlorine, Total",ZONE_BV_NODE_07,1.1
False,2023-10-08 11:00:00,Temperature,ZONE_BV_NODE_07,13.0
False,2023-10-08 11:00:00,"Chlorine, Free",ZONE_BH_NODE_20,0.87
False,2023-10-08 11:00:00,"Chlorine, Total",ZONE_BH_NODE_20,1.1
False,2023-10-08 11:00:00,Temperature,ZONE_BH_NODE_20,9.4
False,2023-10-08 10:40:00,"Chlorine, Free",ZONE_CN_NODE_06,0.6
False,2023-10-08 10:40:00,"Chlorine, Total",ZONE_CN_NODE_06,0.73
False,2023-10-08 10:40:00,Temperature,ZONE_CN_NODE_06,12.5
False,2023-10-08 10:20:00,"Chlorine, Free",ZONE_CN_NODE_12,0.71
False,2023-10-08 10:20:00,"Chlorine, Total",ZONE_CN_NODE_12,0.86
False,2023-10-08 10:20:00,Temperature,ZONE_CN_NODE_12,13.0
False,2023-10-08 10:00:00,"Chlorine, Free",ZONE_CZ_NODE_20,0.79
False,2023-10-08 10:00:00,"Chlorine, Total",ZONE_CZ_NODE_20,0.88
False,2023-10-08 10:00:00,Temperature,ZONE_CZ_NODE_20,13.0
False,2023-10-08 10:00:00,"Chlorine, Free",ZONE_BH_NODE_02,0.6
False,2023-10-08 10:00:00,"Chlorine, Total",ZONE_BH_NODE_02,0.86
False,2023-10-08 10:00:00,Temperature,ZONE_BH_NODE_02,9.0
False,2023-10-08 09:40:00,"Chlorine, Free",ZONE_BH_NODE_21,0.89
False,2023-10-08 09:40:00,"Chlorine, Total",ZONE_BH_NODE_21,1.2
False,2023-10-08 09:40:00,Temperature,ZONE_BH_NODE_21,10.4
False,2023-10-08 09:15:00,"Chlorine, Free",ZONE_BV_NODE_23,0.95
False,2023-10-08 09:15:00,"Chlorine, Total",ZONE_BV_NODE_23,1.1
False,2023-10-08 09:15:00,Temperature,ZONE_BV_NODE_23,12.5
False,2023-10-08 08:50:00,"Chlorine, Free",ZONE_BM_NODE_02,0.27
False,2023-10-08 08:50:00,"Chlorine, Total",ZONE_BM_NODE_02,0.62
False,2023-10-08 08:50:00,Temperature,ZONE_BM_NODE_02,13.2
False,2023-10-08 08:40:00,"Chlorine, Free",ZONE_CZ_NODE_28,0.58
False,2023-10-08 08:40:00,"Chlorine, Total",ZONE_CZ_NODE_28,0.68
False,2023-10-08 08:40:00,Temperature,ZONE_CZ_NODE_28,13.0
False,2023-10-08 08:20:00,"Chlorine, Free",ZONE_BI_NODE_10,1.0
False,2023-10-08 08:20:00,"Chlorine, Total",ZONE_BI_NODE_10,1.4
False,2023-10-08 08:20:00,Temperature,ZONE_BI_NODE_10,12.4
False,2023-10-08 08:15:00,"Chlorine, Free",ZONE_DG_NODE_09,0.69
False,2023-10-08 08:15:00,"Chlorine, Total",ZONE_DG_NODE_09,0.73
False,2023-10-08 08:15:00,Temperature,ZONE_DG_NODE_09,12.5
False,2023-10-08 08:00:00,"Chlorine, Free",ZONE_BI_NODE_01,0.96
False,2023-10-08 08:00:00,"Chlorine, Total",ZONE_BI_NODE_01,1.3
False,2023-10-08 08:00:00,Temperature,ZONE_BI_NODE_01,12.3
False,2023-10-08 07:55:00,"Chlorine, Free",ZONE_DG_NODE_07,0.74
False,2023-10-08 07:55:00,"Chlorine, Total",ZONE_DG_NODE_07,0.88
False,2023-10-08 07:55:00,Temperature,ZONE_DG_NODE_07,12.5
False,2023-10-08 07:30:00,"Chlorine, Free",ZONE_BM_NODE_05,1.0
False,2023-10-08 07:30:00,"Chlorine, Total",ZONE_BM_NODE_05,1.3
False,2023-10-08 07:30:00,Temperature,ZONE_BM_NODE_05,13.6
False,2023-10-08 07:15:00,"Chlorine, Free",ZONE_BM_NODE_06,1.0
False,2023-10-08 07:15:00,"Chlorine, Total",ZONE_BM_NODE_06,1.4
False,2023-10-08 07:15:00,Temperature,ZONE_BM_NODE_06,12.4
False,2023-09-08 13:10:00,"Chlorine, Free",ZONE_AF_NODE_01,0.34
False,2023-09-08 13:10:00,"Chlorine, Total",ZONE_AF_NODE_01,0.47
False,2023-09-08 13:10:00,Temperature,ZONE_AF_NODE_01,15.4
False,2023-09-08 12:45:00,"Chlorine, Free",ZONE_S_NODE_01,0.48
False,2023-09-08 12:45:00,"Chlorine, Total",ZONE_S_NODE_01,0.62
False,2023-09-08 12:45:00,Temperature,ZONE_S_NODE_01,12.7
False,2023-09-08 12:40:00,"Chlorine, Free",ZONE_CR_NODE_01,1.2
False,2023-09-08 12:40:00,"Chlorine, Total",ZONE_CR_NODE_01,1.6
False,2023-09-08 12:40:00,Temperature,ZONE_CR_NODE_01,12.0
False,2023-09-08 12:30:00,"Chlorine, Free",ZONE_AY_NODE_02,0.94
False,2023-09-08 12:30:00,"Chlorine, Total",ZONE_AY_NODE_02,1.1
False,2023-09-08 12:30:00,Temperature,ZONE_AY_NODE_02,13.3
False,2023-09-08 12:25:00,"Chlorine, Free",ZONE_CO_NODE_20,1.0
False,2023-09-08 12:25:00,"Chlorine, Total",ZONE_CO_NODE_20,1.2
False,2023-09-08 12:25:00,Temperature,ZONE_CO_NODE_20,13.5
False,2023-09-08 12:05:00,"Chlorine, Free",ZONE_CO_NODE_16,0.95
False,2023-09-08 12:05:00,"Chlorine, Total",ZONE_CO_NODE_16,1.1
False,2023-09-08 12:05:00,Temperature,ZONE_CO_NODE_16,12.5
False,2023-09-08 12:00:00,"Chlorine, Free",ZONE_CL_NODE_01,0.44
False,2023-09-08 12:00:00,"Chlorine, Total",ZONE_CL_NODE_01,0.65
False,2023-09-08 12:00:00,Temperature,ZONE_CL_NODE_01,13.2
False,2023-09-08 11:50:00,"Chlorine, Free",ZONE_CO_NODE_31,1.1
False,2023-09-08 11:50:00,"Chlorine, Total",ZONE_CO_NODE_31,1.3
False,2023-09-08 11:50:00,Temperature,ZONE_CO_NODE_31,12.0
False,2023-09-08 11:40:00,"Chlorine, Free",ZONE_CO_NODE_04,0.89
False,2023-09-08 11:40:00,"Chlorine, Total",ZONE_CO_NODE_04,1.0
False,2023-09-08 11:40:00,Temperature,ZONE_CO_NODE_04,12.5
False,2023-09-08 11:35:00,"Chlorine, Free",ZONE_CL_NODE_05,0.42
False,2023-09-08 11:35:00,"Chlorine, Total",ZONE_CL_NODE_05,0.6
False,2023-09-08 11:35:00,Temperature,ZONE_CL_NODE_05,13.0
False,2023-09-08 11:25:00,"Chlorine, Free",ZONE_CO_NODE_21,0.05
False,2023-09-08 11:25:00,"Chlorine, Total",ZONE_CO_NODE_21,0.23
False,2023-09-08 11:25:00,Temperature,ZONE_CO_NODE_21,13.4
False,2023-09-08 11:25:00,"Chlorine, Free",ZONE_CR_NODE_03,1.0
False,2023-09-08 11:25:00,"Chlorine, Total",ZONE_CR_NODE_03,1.2
False,2023-09-08 11:25:00,Temperature,ZONE_CR_NODE_03,11.5
False,2023-09-08 11:15:00,"Chlorine, Free",ZONE_BX_NODE_10,0.45
False,2023-09-08 11:15:00,"Chlorine, Total",ZONE_BX_NODE_10,0.56
False,2023-09-08 11:15:00,Temperature,ZONE_BX_NODE_10,14.8
False,2023-09-08 11:00:00,"Chlorine, Free",ZONE_AA_NODE_04,0.92
False,2023-09-08 11:00:00,"Chlorine, Total",ZONE_AA_NODE_04,1.2
False,2023-09-08 11:00:00,Temperature,ZONE_AA_NODE_04,13.3
False,2023-09-08 10:55:00,"Chlorine, Free",ZONE_BZ_NODE_03,0.84
False,2023-09-08 10:55:00,"Chlorine, Total",ZONE_BZ_NODE_03,0.96
False,2023-09-08 10:55:00,Temperature,ZONE_BZ_NODE_03,13.4
False,2023-09-08 10:45:00,"Chlorine, Free",ZONE_F_NODE_02,0.65
False,2023-09-08 10:45:00,"Chlorine, Total",ZONE_F_NODE_02,0.8
False,2023-09-08 10:45:00,Temperature,ZONE_F_NODE_02,13.3
False,2023-09-08 10:45:00,"Chlorine, Free",ZONE_AA_NODE_07,1.3
False,2023-09-08 10:45:00,"Chlorine, Total",ZONE_AA_NODE_07,1.5
False,2023-09-08 10:45:00,Temperature,ZONE_AA_NODE_07,12.9
False,2023-09-08 10:30:00,"Chlorine, Free",ZONE_CR_NODE_07,1.8
False,2023-09-08 10:30:00,"Chlorine, Total",ZONE_CR_NODE_07,2.0
False,2023-09-08 10:30:00,Temperature,ZONE_CR_NODE_07,9.5
False,2023-09-08 10:15:00,"Chlorine, Free",ZONE_K_NODE_01,1.2
False,2023-09-08 10:15:00,"Chlorine, Total",ZONE_K_NODE_01,1.4
False,2023-09-08 10:15:00,Temperature,ZONE_K_NODE_01,10.5
False,2023-09-08 10:05:00,"Chlorine, Free",ZONE_BX_NODE_12,0.65
False,2023-09-08 10:05:00,"Chlorine, Total",ZONE_BX_NODE_12,0.79
False,2023-09-08 10:05:00,Temperature,ZONE_BX_NODE_12,13.3
False,2023-09-08 10:00:00,"Chlorine, Free",ZONE_AP_NODE_13,1.1
False,2023-09-08 10:00:00,"Chlorine, Total",ZONE_AP_NODE_13,1.3
False,2023-09-08 10:00:00,Temperature,ZONE_AP_NODE_13,10.0
False,2023-09-08 09:50:00,"Chlorine, Free",ZONE_AA_NODE_08,1.3
False,2023-09-08 09:50:00,"Chlorine, Total",ZONE_AA_NODE_08,1.5
False,2023-09-08 09:50:00,Temperature,ZONE_AA_NODE_08,13.2
False,2023-09-08 09:40:00,"Chlorine, Free",ZONE_AP_NODE_14,0.9
False,2023-09-08 09:40:00,"Chlorine, Total",ZONE_AP_NODE_14,1.1
False,2023-09-08 09:40:00,Temperature,ZONE_AP_NODE_14,9.5
False,2023-09-08 09:35:00,"Chlorine, Free",ZONE_J_NODE_01,0.54
False,2023-09-08 09:35:00,"Chlorine, Total",ZONE_J_NODE_01,0.69
False,2023-09-08 09:35:00,Temperature,ZONE_J_NODE_01,13.7
False,2023-09-08 09:30:00,"Chlorine, Free",ZONE_CO_NODE_32,0.83
False,2023-09-08 09:30:00,"Chlorine, Total",ZONE_CO_NODE_32,1.1
False,2023-09-08 09:30:00,Temperature,ZONE_CO_NODE_32,13.3
False,2023-09-08 09:15:00,"Chlorine, Free",ZONE_CS_NODE_01,1.3
False,2023-09-08 09:15:00,"Chlorine, Total",ZONE_CS_NODE_01,1.6
False,2023-09-08 09:15:00,Temperature,ZONE_CS_NODE_01,9.5
False,2023-09-08 09:05:00,"Chlorine, Free",ZONE_T_NODE_02,0.47
False,2023-09-08 09:05:00,"Chlorine, Total",ZONE_T_NODE_02,0.58
False,2023-09-08 09:05:00,Temperature,ZONE_T_NODE_02,13.3
False,2023-09-08 08:50:00,"Chlorine, Free",ZONE_AP_NODE_08,0.21
False,2023-09-08 08:50:00,"Chlorine, Total",ZONE_AP_NODE_08,0.37
False,2023-09-08 08:50:00,Temperature,ZONE_AP_NODE_08,10.0
False,2023-09-08 08:40:00,"Chlorine, Free",ZONE_CA_NODE_03,0.97
False,2023-09-08 08:40:00,"Chlorine, Total",ZONE_CA_NODE_03,1.1
False,2023-09-08 08:40:00,Temperature,ZONE_CA_NODE_03,15.0
False,2023-09-08 08:35:00,"Chlorine, Free",ZONE_F_NODE_10,0.46
False,2023-09-08 08:35:00,"Chlorine, Total",ZONE_F_NODE_10,0.64
False,2023-09-08 08:35:00,Temperature,ZONE_F_NODE_10,12.4
False,2023-09-08 08:30:00,"Chlorine, Free",ZONE_AP_NODE_09,0.95
False,2023-09-08 08:30:00,"Chlorine, Total",ZONE_AP_NODE_09,1.1
False,2023-09-08 08:30:00,Temperature,ZONE_AP_NODE_09,11.0
False,2023-09-08 08:25:00,"Chlorine, Free",ZONE_CA_NODE_12,0.39
False,2023-09-08 08:25:00,"Chlorine, Total",ZONE_CA_NODE_12,0.47
False,2023-09-08 08:25:00,Temperature,ZONE_CA_NODE_12,14.7
False,2023-09-08 08:10:00,"Chlorine, Free",ZONE_CA_NODE_08,0.75
False,2023-09-08 08:10:00,"Chlorine, Total",ZONE_CA_NODE_08,0.88
False,2023-09-08 08:10:00,Temperature,ZONE_CA_NODE_08,13.8
False,2023-09-08 08:10:00,"Chlorine, Free",ZONE_AP_NODE_15,1.0
False,2023-09-08 08:10:00,"Chlorine, Total",ZONE_AP_NODE_15,1.2
False,2023-09-08 08:10:00,Temperature,ZONE_AP_NODE_15,9.0
False,2023-09-08 07:55:00,"Chlorine, Free",ZONE_F_NODE_03,0.53
False,2023-09-08 07:55:00,"Chlorine, Total",ZONE_F_NODE_03,0.65
False,2023-09-08 07:55:00,Temperature,ZONE_F_NODE_03,12.6
False,2023-09-08 07:40:00,"Chlorine, Free",ZONE_Q_NODE_09,0.96
False,2023-09-08 07:40:00,"Chlorine, Total",ZONE_Q_NODE_09,1.0
False,2023-09-08 07:40:00,Temperature,ZONE_Q_NODE_09,12.6
False,2023-09-08 07:25:00,"Chlorine, Free",ZONE_BV_NODE_24,0.47
False,2023-09-08 07:25:00,"Chlorine, Total",ZONE_BV_NODE_24,0.62
False,2023-09-08 07:25:00,Temperature,ZONE_BV_NODE_24,12.7
False,2023-09-08 07:20:00,"Chlorine, Free",ZONE_Q_NODE_03,1.1
False,2023-09-08 07:20:00,"Chlorine, Total",ZONE_Q_NODE_03,1.2
False,2023-09-08 07:20:00,Temperature,ZONE_Q_NODE_03,13.7
False,2023-08-08 12:10:00,"Chlorine, Free",ZONE_DB_NODE_08,0.88
False,2023-08-08 12:10:00,"Chlorine, Total",ZONE_DB_NODE_08,0.95
False,2023-08-08 12:10:00,Temperature,ZONE_DB_NODE_08,12.5
False,2023-08-08 11:30:00,"Chlorine, Free",ZONE_BV_NODE_20,0.79
False,2023-08-08 11:30:00,"Chlorine, Total",ZONE_BV_NODE_20,0.94
False,2023-08-08 11:30:00,Temperature,ZONE_BV_NODE_20,12.5
False,2023-08-08 11:00:00,"Chlorine, Free",ZONE_DC_NODE_12,1.0
False,2023-08-08 11:00:00,"Chlorine, Total",ZONE_DC_NODE_12,1.2
False,2023-08-08 11:00:00,Temperature,ZONE_DC_NODE_12,9.1
False,2023-08-08 11:00:00,"Chlorine, Free",ZONE_BV_NODE_16,0.54
False,2023-08-08 11:00:00,"Chlorine, Total",ZONE_BV_NODE_16,0.62
False,2023-08-08 11:00:00,Temperature,ZONE_BV_NODE_16,13.5
False,2023-08-08 10:30:00,"Chlorine, Free",ZONE_DC_NODE_20,1.2
False,2023-08-08 10:30:00,"Chlorine, Total",ZONE_DC_NODE_20,1.4
False,2023-08-08 10:30:00,Temperature,ZONE_DC_NODE_20,7.6
False,2023-08-08 10:20:00,"Chlorine, Free",ZONE_CV_NODE_03,0.52
False,2023-08-08 10:20:00,"Chlorine, Total",ZONE_CV_NODE_03,0.69
False,2023-08-08 10:20:00,Temperature,ZONE_CV_NODE_03,12.0
False,2023-08-08 10:05:00,"Chlorine, Free",ZONE_Z_NODE_16,0.64
False,2023-08-08 10:05:00,"Chlorine, Total",ZONE_Z_NODE_16,0.74
False,2023-08-08 10:05:00,Temperature,ZONE_Z_NODE_16,12.5
False,2023-08-08 10:00:00,"Chlorine, Free",ZONE_DC_NODE_03,1.0
False,2023-08-08 10:00:00,"Chlorine, Total",ZONE_DC_NODE_03,1.3
False,2023-08-08 10:00:00,Temperature,ZONE_DC_NODE_03,10.1
False,2023-08-08 09:50:00,"Chlorine, Free",ZONE_Z_NODE_08,0.69
False,2023-08-08 09:50:00,"Chlorine, Total",ZONE_Z_NODE_08,0.76
False,2023-08-08 09:50:00,Temperature,ZONE_Z_NODE_08,12.0
False,2023-08-08 09:40:00,"Chlorine, Free",ZONE_DC_NODE_18,1.1
False,2023-08-08 09:40:00,"Chlorine, Total",ZONE_DC_NODE_18,1.3
False,2023-08-08 09:40:00,Temperature,ZONE_DC_NODE_18,9.7
False,2023-08-08 09:35:00,"Chlorine, Free",ZONE_Z_NODE_19,0.51
False,2023-08-08 09:35:00,"Chlorine, Total",ZONE_Z_NODE_19,0.65
False,2023-08-08 09:35:00,Temperature,ZONE_Z_NODE_19,12.0
False,2023-08-08 09:15:00,"Chlorine, Free",ZONE_CJ_NODE_01,0.95
False,2023-08-08 09:15:00,"Chlorine, Total",ZONE_CJ_NODE_01,1.1
False,2023-08-08 09:15:00,Temperature,ZONE_CJ_NODE_01,12.0
False,2023-08-08 09:15:00,"Chlorine, Free",ZONE_DC_NODE_21,1.2
False,2023-08-08 09:15:00,"Chlorine, Total",ZONE_DC_NODE_21,1.4
False,2023-08-08 09:15:00,Temperature,ZONE_DC_NODE_21,11.1
False,2023-08-08 08:55:00,"Chlorine, Free",ZONE_DF_NODE_06,0.35
False,2023-08-08 08:55:00,"Chlorine, Total",ZONE_DF_NODE_06,0.46
False,2023-08-08 08:55:00,Temperature,ZONE_DF_NODE_06,10.0
False,2023-08-08 08:15:00,"Chlorine, Free",ZONE_Z_NODE_04,0.61
False,2023-08-08 08:15:00,"Chlorine, Total",ZONE_Z_NODE_04,0.7
False,2023-08-08 08:15:00,Temperature,ZONE_Z_NODE_04,12.0
False,2023-08-08 08:15:00,"Chlorine, Free",ZONE_BH_NODE_17,0.56
False,2023-08-08 08:15:00,"Chlorine, Total",ZONE_BH_NODE_17,0.86
False,2023-08-08 08:15:00,Temperature,ZONE_BH_NODE_17,9.5
False,2023-08-08 08:00:00,"Chlorine, Free",ZONE_Z_NODE_17,0.76
False,2023-08-08 08:00:00,"Chlorine, Total",ZONE_Z_NODE_17,0.89
False,2023-08-08 08:00:00,Temperature,ZONE_Z_NODE_17,12.0
False,2023-08-08 07:45:00,"Chlorine, Free",ZONE_BN_NODE_04,0.71
False,2023-08-08 07:45:00,"Chlorine, Total",ZONE_BN_NODE_04,0.78
False,2023-08-08 07:45:00,Temperature,ZONE_BN_NODE_04,12.0
